Publisher,AdWords Posting URL,Ad Planner Name,Type,Category,Has Advertising,Text,Image,Audio,Video,Rich Media,Expandable,Comp Index,Audience Reach,Audience UV (users),Region UV (users),Region PV,
,,domain: thepiratebay.org,[D],Online Communities > File Sharing & Hosting,Yes,No,No,No,No,No,No,100,7.7%,"620,000","620,000","10,000,000",
,,domain: dexonline.ro,[D],,Yes,Yes,728x90 ,No,No,No,No,100,7.7%,"620,000","630,000","4,600,000",
,,domain: live.com,[D],Internet & Telecom > Search Engines,Yes,No,No,No,No,No,No,100,7.7%,"620,000","620,000","21,000,000",
,,domain: ido.ro,[D],Science > Earth Sciences > Atmospheric Science,Yes,No,No,No,No,No,No,100,7.7%,"620,000","620,000","4,200,000",
,,domain: miniclip.com,[D],Games > Online Games,Yes,Yes,300x250 324x76 728x90 ,No,No,300x250 728x90 ,300x250 728x90 ,100,7.6%,"620,000","620,000","13,000,000",
,,domain: softonic.com,[D],Computers & Electronics > Software,Yes,Yes,160x600 300x250 728x90 ,No,No,160x600 300x250 728x90 ,No,99,7.6%,"620,000","620,000","4,700,000",
,,domain: mozilla.com,[D],Computers & Electronics > Software > Internet Software > Internet Clients & Browsers,No,No,No,No,No,No,No,99,7.6%,"620,000","620,000","2,900,000",
,,domain: 4tuning.ro,[D],Autos & Vehicles > Vehicle Parts & Accessories,Yes,Yes,160x600 300x250 728x90 ,No,No,No,No,100,7.6%,"620,000","620,000","31,000,000",
,,domain: twitter.com,[D],Internet & Telecom > Email & Messaging,No,No,No,No,No,No,No,100,7.1%,"580,000","580,000","5,100,000",
,,domain: protv.ro,[D],Arts & Entertainment > TV & Video,Yes,No,120x600 300x150 300x250 960x100 995x100 ,No,No,No,No,100,7.1%,"580,000","580,000","5,100,000",
,,domain: booking.com,[D],Travel > Hotels & Accommodations,Yes,No,No,No,No,No,No,100,7.1%,"580,000","580,000","11,000,000",
,,domain: cnet.com,[D],Computers & Electronics > Consumer Electronics,Yes,Yes,160x600 300x250 475x35 728x90 ,No,No,No,No,100,7.1%,"570,000","570,000","2,900,000",
,,domain: acasatv.ro,[D],Arts & Entertainment > Music & Audio,Yes,No,120x600 300x250 630x60 728x90 800x120 ,No,No,No,No,100,7.1%,"570,000","570,000","6,700,000",
,,domain: msn.com,[D],Internet & Telecom > Web Portals,Yes,Yes,60x60 68x48 75x75 85x85 300x250 728x90 ,No,No,No,No,100,7.1%,"570,000","570,000","6,200,000",
,,domain: ilivid.com,[D],Computers & Electronics > Software > Software Utilities,Yes,No,No,No,No,No,No,100,7.0%,"570,000","570,000","1,100,000",
,,domain: hotfiles.ro,[D],Arts & Entertainment > Music & Audio > Music Streams & Downloads,Yes,No,468x60 ,No,No,No,No,100,7.0%,"570,000","570,000","7,400,000",
,,domain: ele.ro,[D],Beauty & Fitness > Fashion & Style,Yes,Yes,300x250 ,No,No,No,No,99,7.0%,"570,000","570,000","2,900,000",
